onset1	nucleus1	coda1	onset2	nucleus2	coda2	shape	syllable.contact.code	transcription
tl	ɪ	m	g	ʊ	t	TlVC.CVC	-NPA	tlɪmgʊt
tl	ɪ	m	g	ʊ	k	TlVC.CVC	-NPA	tlɪmgʊk
tl	ɪ	m	g	ʊ	s	TlVC.CVC	-NPA	tlɪmgʊs
tl	ɪ	m	s	ʊ	n	TlVC.CVC	-NPA	tlɪmsʊn
tl	ɪ	m	s	ʊ	ŋ	TlVC.CVC	-NPA	tlɪmsʊŋ
tl	ɪ	m	s	ʊ	p	TlVC.CVC	-NPA	tlɪmsʊp
tl	ɪ	m	s	ʊ	s	TlVC.CVC	-NPA	tlɪmsʊs
tl	ɪ	n	p	ʊ	m	TlVC.CVC	-NPA	tlɪnpʊm
tɹ	ɪ	n	p	ʊ	m	TɹVC.CVC	-NPA	tɹɪnpʊm
tl	ɪ	n	p	ʊ	ŋ	TlVC.CVC	-NPA	tlɪnpʊŋ
tɹ	ɪ	n	p	ʊ	ŋ	TɹVC.CVC	-NPA	tɹɪnpʊŋ
tl	ɪ	n	p	ʊ	p	TlVC.CVC	-NPA	tlɪnpʊp
tɹ	ɪ	n	p	ʊ	p	TɹVC.CVC	-NPA	tɹɪnpʊp
tl	ɪ	n	p	ʊ	k	TlVC.CVC	-NPA	tlɪnpʊk
tɹ	ɪ	n	p	ʊ	k	TɹVC.CVC	-NPA	tɹɪnpʊk
tl	ɪ	n	b	ʊ	m	TlVC.CVC	-NPA	tlɪnbʊm
tɹ	ɪ	n	b	ʊ	m	TɹVC.CVC	-NPA	tɹɪnbʊm
tl	ɪ	n	b	ʊ	p	TlVC.CVC	-NPA	tlɪnbʊp
tɹ	ɪ	n	b	ʊ	p	TɹVC.CVC	-NPA	tɹɪnbʊp
tl	ɪ	n	d	ʊ	m	TlVC.CVC	+NPA	tlɪndʊm
tɹ	ɪ	n	d	ʊ	m	TɹVC.CVC	+NPA	tɹɪndʊm
tl	ɪ	n	d	ʊ	ŋ	TlVC.CVC	+NPA	tlɪndʊŋ
tɹ	ɪ	n	d	ʊ	ŋ	TɹVC.CVC	+NPA	tɹɪndʊŋ
tl	ɪ	n	d	ʊ	p	TlVC.CVC	+NPA	tlɪndʊp
tɹ	ɪ	n	d	ʊ	p	TɹVC.CVC	+NPA	tɹɪndʊp
tl	ɪ	n	d	ʊ	t	TlVC.CVC	+NPA	tlɪndʊt
tɹ	ɪ	n	d	ʊ	t	TɹVC.CVC	+NPA	tɹɪndʊt
tl	ɪ	n	d	ʊ	k	TlVC.CVC	+NPA	tlɪndʊk
tɹ	ɪ	n	d	ʊ	k	TɹVC.CVC	+NPA	tɹɪndʊk
tl	ɪ	n	d	ʊ	s	TlVC.CVC	+NPA	tlɪndʊs
tl	ɪ	n	s	ʊ	m	TlVC.CVC	+NPA	tlɪnsʊm
tɹ	ɪ	n	s	ʊ	m	TɹVC.CVC	+NPA	tɹɪnsʊm
tl	ɪ	n	s	ʊ	ŋ	TlVC.CVC	+NPA	tlɪnsʊŋ
tɹ	ɪ	n	s	ʊ	ŋ	TɹVC.CVC	+NPA	tɹɪnsʊŋ
tl	ɪ	n	s	ʊ	p	TlVC.CVC	+NPA	tlɪnsʊp
tɹ	ɪ	n	s	ʊ	p	TɹVC.CVC	+NPA	tɹɪnsʊp
tl	ɪ	n	s	ʊ	s	TlVC.CVC	+NPA	tlɪnsʊs
tɹ	ɪ	n	s	ʊ	s	TɹVC.CVC	+NPA	tɹɪnsʊs
tl	ɪ	ŋ	p	ʊ	m	TlVC.CVC	-NPA	tlɪŋpʊm
tl	ɪ	ŋ	p	ʊ	n	TlVC.CVC	-NPA	tlɪŋpʊn
tl	ɪ	ŋ	p	ʊ	p	TlVC.CVC	-NPA	tlɪŋpʊp
tl	ɪ	ŋ	p	ʊ	k	TlVC.CVC	-NPA	tlɪŋpʊk
tl	ɪ	ŋ	k	ʊ	n	TlVC.CVC	+NPA	tlɪŋkʊn
tl	ɪ	ŋ	k	ʊ	p	TlVC.CVC	+NPA	tlɪŋkʊp
tl	ɪ	ŋ	k	ʊ	t	TlVC.CVC	+NPA	tlɪŋkʊt
tl	ɪ	ŋ	k	ʊ	s	TlVC.CVC	+NPA	tlɪŋkʊs
tl	ɪ	ŋ	b	ʊ	m	TlVC.CVC	-NPA	tlɪŋbʊm
tl	ɪ	ŋ	b	ʊ	n	TlVC.CVC	-NPA	tlɪŋbʊn
tl	ɪ	ŋ	b	ʊ	p	TlVC.CVC	-NPA	tlɪŋbʊp
tl	ɪ	ŋ	d	ʊ	m	TlVC.CVC	-NPA	tlɪŋdʊm
tl	ɪ	ŋ	d	ʊ	n	TlVC.CVC	-NPA	tlɪŋdʊn
tl	ɪ	ŋ	d	ʊ	p	TlVC.CVC	-NPA	tlɪŋdʊp
tl	ɪ	ŋ	d	ʊ	t	TlVC.CVC	-NPA	tlɪŋdʊt
tl	ɪ	ŋ	d	ʊ	k	TlVC.CVC	-NPA	tlɪŋdʊk
tl	ɪ	ŋ	d	ʊ	s	TlVC.CVC	-NPA	tlɪŋdʊs
tl	ɪ	ŋ	g	ʊ	m	TlVC.CVC	+NPA	tlɪŋgʊm
tl	ɪ	ŋ	g	ʊ	n	TlVC.CVC	+NPA	tlɪŋgʊn
tl	ɪ	ŋ	g	ʊ	t	TlVC.CVC	+NPA	tlɪŋgʊt
tl	ɪ	ŋ	g	ʊ	k	TlVC.CVC	+NPA	tlɪŋgʊk
tl	ɪ	ŋ	g	ʊ	s	TlVC.CVC	+NPA	tlɪŋgʊs
tl	ɪ	ŋ	s	ʊ	m	TlVC.CVC	-NPA	tlɪŋsʊm
tl	ɪ	ŋ	s	ʊ	n	TlVC.CVC	-NPA	tlɪŋsʊn
tl	ɪ	ŋ	s	ʊ	p	TlVC.CVC	-NPA	tlɪŋsʊp
tl	ɪ	ŋ	s	ʊ	s	TlVC.CVC	-NPA	tlɪŋsʊs
tl	ɪ	p	k	ʊ	n	TlVC.CVC	+OVA	tlɪpkʊn
tl	ɪ	p	k	ʊ	t	TlVC.CVC	+OVA	tlɪpkʊt
tl	ɪ	p	k	ʊ	s	TlVC.CVC	+OVA	tlɪpkʊs
tl	ɪ	p	b	ʊ	m	TlVC.CVC	-OVA	tlɪpbʊm
tl	ɪ	p	b	ʊ	n	TlVC.CVC	-OVA	tlɪpbʊn
tl	ɪ	p	d	ʊ	m	TlVC.CVC	-OVA	tlɪpdʊm
tl	ɪ	p	d	ʊ	n	TlVC.CVC	-OVA	tlɪpdʊn
tl	ɪ	p	d	ʊ	ŋ	TlVC.CVC	-OVA	tlɪpdʊŋ
tl	ɪ	p	d	ʊ	t	TlVC.CVC	-OVA	tlɪpdʊt
tl	ɪ	p	d	ʊ	k	TlVC.CVC	-OVA	tlɪpdʊk
tl	ɪ	p	d	ʊ	s	TlVC.CVC	-OVA	tlɪpdʊs
tl	ɪ	p	g	ʊ	m	TlVC.CVC	-OVA	tlɪpgʊm
tl	ɪ	p	g	ʊ	n	TlVC.CVC	-OVA	tlɪpgʊn
tl	ɪ	p	g	ʊ	ŋ	TlVC.CVC	-OVA	tlɪpgʊŋ
tl	ɪ	p	g	ʊ	t	TlVC.CVC	-OVA	tlɪpgʊt
tl	ɪ	p	g	ʊ	k	TlVC.CVC	-OVA	tlɪpgʊk
tl	ɪ	p	g	ʊ	s	TlVC.CVC	-OVA	tlɪpgʊs
tl	ɪ	p	s	ʊ	m	TlVC.CVC	+OVA	tlɪpsʊm
tl	ɪ	p	s	ʊ	n	TlVC.CVC	+OVA	tlɪpsʊn
tl	ɪ	p	s	ʊ	ŋ	TlVC.CVC	+OVA	tlɪpsʊŋ
tl	ɪ	p	s	ʊ	s	TlVC.CVC	+OVA	tlɪpsʊs
tl	ɪ	s	p	ʊ	m	TlVC.CVC	+OVA	tlɪspʊm
tl	ɪ	s	p	ʊ	n	TlVC.CVC	+OVA	tlɪspʊn
tl	ɪ	s	p	ʊ	ŋ	TlVC.CVC	+OVA	tlɪspʊŋ
tl	ɪ	s	p	ʊ	p	TlVC.CVC	+OVA	tlɪspʊp
tl	ɪ	s	p	ʊ	k	TlVC.CVC	+OVA	tlɪspʊk
tl	ɪ	s	k	ʊ	n	TlVC.CVC	+OVA	tlɪskʊn
tl	ɪ	s	k	ʊ	p	TlVC.CVC	+OVA	tlɪskʊp
tl	ɪ	s	k	ʊ	t	TlVC.CVC	+OVA	tlɪskʊt
tl	ɪ	s	b	ʊ	m	TlVC.CVC	-OVA	tlɪsbʊm
tl	ɪ	s	b	ʊ	n	TlVC.CVC	-OVA	tlɪsbʊn
tl	ɪ	s	b	ʊ	p	TlVC.CVC	-OVA	tlɪsbʊp
tl	ɪ	s	d	ʊ	m	TlVC.CVC	-OVA	tlɪsdʊm
tl	ɪ	s	d	ʊ	n	TlVC.CVC	-OVA	tlɪsdʊn
tl	ɪ	s	d	ʊ	ŋ	TlVC.CVC	-OVA	tlɪsdʊŋ
tl	ɪ	s	d	ʊ	p	TlVC.CVC	-OVA	tlɪsdʊp
tl	ɪ	s	d	ʊ	t	TlVC.CVC	-OVA	tlɪsdʊt
tl	ɪ	s	d	ʊ	k	TlVC.CVC	-OVA	tlɪsdʊk
tl	ɪ	s	g	ʊ	m	TlVC.CVC	-OVA	tlɪsgʊm
tl	ɪ	s	g	ʊ	n	TlVC.CVC	-OVA	tlɪsgʊn
tl	ɪ	s	g	ʊ	ŋ	TlVC.CVC	-OVA	tlɪsgʊŋ
tl	ɪ	s	g	ʊ	t	TlVC.CVC	-OVA	tlɪsgʊt
tl	ɪ	s	g	ʊ	k	TlVC.CVC	-OVA	tlɪsgʊk
dl	ɪ	m	p	ʊ	n	TlVC.CVC	+NPA	dlɪmpʊn
dɹ	ɪ	m	p	ʊ	n	TɹVC.CVC	+NPA	dɹɪmpʊn
dl	ɪ	m	p	ʊ	ŋ	TlVC.CVC	+NPA	dlɪmpʊŋ
dɹ	ɪ	m	p	ʊ	ŋ	TɹVC.CVC	+NPA	dɹɪmpʊŋ
dl	ɪ	m	p	ʊ	p	TlVC.CVC	+NPA	dlɪmpʊp
dɹ	ɪ	m	p	ʊ	p	TɹVC.CVC	+NPA	dɹɪmpʊp
dl	ɪ	m	p	ʊ	k	TlVC.CVC	+NPA	dlɪmpʊk
dɹ	ɪ	m	p	ʊ	k	TɹVC.CVC	+NPA	dɹɪmpʊk
dl	ɪ	m	t	ʊ	n	TlVC.CVC	-NPA	dlɪmtʊn
dɹ	ɪ	m	t	ʊ	n	TɹVC.CVC	-NPA	dɹɪmtʊn
dl	ɪ	m	t	ʊ	ŋ	TlVC.CVC	-NPA	dlɪmtʊŋ
dɹ	ɪ	m	t	ʊ	ŋ	TɹVC.CVC	-NPA	dɹɪmtʊŋ
dl	ɪ	m	t	ʊ	s	TlVC.CVC	-NPA	dlɪmtʊs
dɹ	ɪ	m	t	ʊ	s	TɹVC.CVC	-NPA	dɹɪmtʊs
dl	ɪ	m	k	ʊ	n	TlVC.CVC	-NPA	dlɪmkʊn
dɹ	ɪ	m	k	ʊ	n	TɹVC.CVC	-NPA	dɹɪmkʊn
dl	ɪ	m	k	ʊ	p	TlVC.CVC	-NPA	dlɪmkʊp
dɹ	ɪ	m	k	ʊ	p	TɹVC.CVC	-NPA	dɹɪmkʊp
dl	ɪ	m	k	ʊ	t	TlVC.CVC	-NPA	dlɪmkʊt
dɹ	ɪ	m	k	ʊ	t	TɹVC.CVC	-NPA	dɹɪmkʊt
dl	ɪ	m	k	ʊ	s	TlVC.CVC	-NPA	dlɪmkʊs
dɹ	ɪ	m	k	ʊ	s	TɹVC.CVC	-NPA	dɹɪmkʊs
dl	ɪ	m	b	ʊ	n	TlVC.CVC	+NPA	dlɪmbʊn
dɹ	ɪ	m	b	ʊ	n	TɹVC.CVC	+NPA	dɹɪmbʊn
dl	ɪ	m	b	ʊ	p	TlVC.CVC	+NPA	dlɪmbʊp
dɹ	ɪ	m	b	ʊ	p	TɹVC.CVC	+NPA	dɹɪmbʊp
dl	ɪ	m	g	ʊ	n	TlVC.CVC	-NPA	dlɪmgʊn
dɹ	ɪ	m	g	ʊ	n	TɹVC.CVC	-NPA	dɹɪmgʊn
dl	ɪ	m	g	ʊ	ŋ	TlVC.CVC	-NPA	dlɪmgʊŋ
dɹ	ɪ	m	g	ʊ	ŋ	TɹVC.CVC	-NPA	dɹɪmgʊŋ
dl	ɪ	m	g	ʊ	t	TlVC.CVC	-NPA	dlɪmgʊt
dɹ	ɪ	m	g	ʊ	t	TɹVC.CVC	-NPA	dɹɪmgʊt
dl	ɪ	m	g	ʊ	k	TlVC.CVC	-NPA	dlɪmgʊk
dɹ	ɪ	m	g	ʊ	k	TɹVC.CVC	-NPA	dɹɪmgʊk
dl	ɪ	m	g	ʊ	s	TlVC.CVC	-NPA	dlɪmgʊs
dɹ	ɪ	m	g	ʊ	s	TɹVC.CVC	-NPA	dɹɪmgʊs
dl	ɪ	m	s	ʊ	n	TlVC.CVC	-NPA	dlɪmsʊn
dɹ	ɪ	m	s	ʊ	n	TɹVC.CVC	-NPA	dɹɪmsʊn
dl	ɪ	m	s	ʊ	ŋ	TlVC.CVC	-NPA	dlɪmsʊŋ
dɹ	ɪ	m	s	ʊ	ŋ	TɹVC.CVC	-NPA	dɹɪmsʊŋ
dl	ɪ	m	s	ʊ	p	TlVC.CVC	-NPA	dlɪmsʊp
dɹ	ɪ	m	s	ʊ	p	TɹVC.CVC	-NPA	dɹɪmsʊp
dl	ɪ	m	s	ʊ	s	TlVC.CVC	-NPA	dlɪmsʊs
dɹ	ɪ	m	s	ʊ	s	TɹVC.CVC	-NPA	dɹɪmsʊs
dl	ɪ	n	p	ʊ	m	TlVC.CVC	-NPA	dlɪnpʊm
dɹ	ɪ	n	p	ʊ	m	TɹVC.CVC	-NPA	dɹɪnpʊm
dl	ɪ	n	p	ʊ	ŋ	TlVC.CVC	-NPA	dlɪnpʊŋ
dɹ	ɪ	n	p	ʊ	ŋ	TɹVC.CVC	-NPA	dɹɪnpʊŋ
dl	ɪ	n	p	ʊ	p	TlVC.CVC	-NPA	dlɪnpʊp
dɹ	ɪ	n	p	ʊ	p	TɹVC.CVC	-NPA	dɹɪnpʊp
dl	ɪ	n	p	ʊ	k	TlVC.CVC	-NPA	dlɪnpʊk
dɹ	ɪ	n	p	ʊ	k	TɹVC.CVC	-NPA	dɹɪnpʊk
dl	ɪ	n	t	ʊ	m	TlVC.CVC	+NPA	dlɪntʊm
dɹ	ɪ	n	t	ʊ	m	TɹVC.CVC	+NPA	dɹɪntʊm
dl	ɪ	n	t	ʊ	ŋ	TlVC.CVC	+NPA	dlɪntʊŋ
dɹ	ɪ	n	t	ʊ	ŋ	TɹVC.CVC	+NPA	dɹɪntʊŋ
dl	ɪ	n	t	ʊ	s	TlVC.CVC	+NPA	dlɪntʊs
dɹ	ɪ	n	t	ʊ	s	TɹVC.CVC	+NPA	dɹɪntʊs
dl	ɪ	n	b	ʊ	m	TlVC.CVC	-NPA	dlɪnbʊm
dɹ	ɪ	n	b	ʊ	m	TɹVC.CVC	-NPA	dɹɪnbʊm
dl	ɪ	n	b	ʊ	p	TlVC.CVC	-NPA	dlɪnbʊp
dɹ	ɪ	n	b	ʊ	p	TɹVC.CVC	-NPA	dɹɪnbʊp
dl	ɪ	n	s	ʊ	m	TlVC.CVC	+NPA	dlɪnsʊm
dɹ	ɪ	n	s	ʊ	m	TɹVC.CVC	+NPA	dɹɪnsʊm
dl	ɪ	n	s	ʊ	ŋ	TlVC.CVC	+NPA	dlɪnsʊŋ
dɹ	ɪ	n	s	ʊ	ŋ	TɹVC.CVC	+NPA	dɹɪnsʊŋ
dl	ɪ	n	s	ʊ	p	TlVC.CVC	+NPA	dlɪnsʊp
dɹ	ɪ	n	s	ʊ	p	TɹVC.CVC	+NPA	dɹɪnsʊp
dl	ɪ	n	s	ʊ	s	TlVC.CVC	+NPA	dlɪnsʊs
dɹ	ɪ	n	s	ʊ	s	TɹVC.CVC	+NPA	dɹɪnsʊs
dl	ɪ	ŋ	p	ʊ	m	TlVC.CVC	-NPA	dlɪŋpʊm
dɹ	ɪ	ŋ	p	ʊ	m	TɹVC.CVC	-NPA	dɹɪŋpʊm
dl	ɪ	ŋ	p	ʊ	n	TlVC.CVC	-NPA	dlɪŋpʊn
dɹ	ɪ	ŋ	p	ʊ	n	TɹVC.CVC	-NPA	dɹɪŋpʊn
dl	ɪ	ŋ	p	ʊ	p	TlVC.CVC	-NPA	dlɪŋpʊp
dɹ	ɪ	ŋ	p	ʊ	p	TɹVC.CVC	-NPA	dɹɪŋpʊp
dl	ɪ	ŋ	p	ʊ	k	TlVC.CVC	-NPA	dlɪŋpʊk
dɹ	ɪ	ŋ	p	ʊ	k	TɹVC.CVC	-NPA	dɹɪŋpʊk
dl	ɪ	ŋ	t	ʊ	m	TlVC.CVC	-NPA	dlɪŋtʊm
dɹ	ɪ	ŋ	t	ʊ	m	TɹVC.CVC	-NPA	dɹɪŋtʊm
dl	ɪ	ŋ	t	ʊ	n	TlVC.CVC	-NPA	dlɪŋtʊn
dɹ	ɪ	ŋ	t	ʊ	n	TɹVC.CVC	-NPA	dɹɪŋtʊn
dl	ɪ	ŋ	t	ʊ	s	TlVC.CVC	-NPA	dlɪŋtʊs
dɹ	ɪ	ŋ	t	ʊ	s	TɹVC.CVC	-NPA	dɹɪŋtʊs
dl	ɪ	ŋ	k	ʊ	n	TlVC.CVC	+NPA	dlɪŋkʊn
dɹ	ɪ	ŋ	k	ʊ	n	TɹVC.CVC	+NPA	dɹɪŋkʊn
dl	ɪ	ŋ	k	ʊ	p	TlVC.CVC	+NPA	dlɪŋkʊp
dɹ	ɪ	ŋ	k	ʊ	p	TɹVC.CVC	+NPA	dɹɪŋkʊp
dl	ɪ	ŋ	k	ʊ	t	TlVC.CVC	+NPA	dlɪŋkʊt
dɹ	ɪ	ŋ	k	ʊ	t	TɹVC.CVC	+NPA	dɹɪŋkʊt
dl	ɪ	ŋ	k	ʊ	s	TlVC.CVC	+NPA	dlɪŋkʊs
dɹ	ɪ	ŋ	k	ʊ	s	TɹVC.CVC	+NPA	dɹɪŋkʊs
dl	ɪ	ŋ	b	ʊ	m	TlVC.CVC	-NPA	dlɪŋbʊm
dɹ	ɪ	ŋ	b	ʊ	m	TɹVC.CVC	-NPA	dɹɪŋbʊm
dl	ɪ	ŋ	b	ʊ	n	TlVC.CVC	-NPA	dlɪŋbʊn
dɹ	ɪ	ŋ	b	ʊ	n	TɹVC.CVC	-NPA	dɹɪŋbʊn
dl	ɪ	ŋ	b	ʊ	p	TlVC.CVC	-NPA	dlɪŋbʊp
dɹ	ɪ	ŋ	b	ʊ	p	TɹVC.CVC	-NPA	dɹɪŋbʊp
dl	ɪ	ŋ	g	ʊ	m	TlVC.CVC	+NPA	dlɪŋgʊm
dɹ	ɪ	ŋ	g	ʊ	m	TɹVC.CVC	+NPA	dɹɪŋgʊm
dl	ɪ	ŋ	g	ʊ	n	TlVC.CVC	+NPA	dlɪŋgʊn
dɹ	ɪ	ŋ	g	ʊ	n	TɹVC.CVC	+NPA	dɹɪŋgʊn
dl	ɪ	ŋ	g	ʊ	t	TlVC.CVC	+NPA	dlɪŋgʊt
dɹ	ɪ	ŋ	g	ʊ	t	TɹVC.CVC	+NPA	dɹɪŋgʊt
dl	ɪ	ŋ	g	ʊ	k	TlVC.CVC	+NPA	dlɪŋgʊk
dɹ	ɪ	ŋ	g	ʊ	k	TɹVC.CVC	+NPA	dɹɪŋgʊk
dl	ɪ	ŋ	g	ʊ	s	TlVC.CVC	+NPA	dlɪŋgʊs
dɹ	ɪ	ŋ	g	ʊ	s	TɹVC.CVC	+NPA	dɹɪŋgʊs
dl	ɪ	ŋ	s	ʊ	m	TlVC.CVC	-NPA	dlɪŋsʊm
dɹ	ɪ	ŋ	s	ʊ	m	TɹVC.CVC	-NPA	dɹɪŋsʊm
dl	ɪ	ŋ	s	ʊ	n	TlVC.CVC	-NPA	dlɪŋsʊn
dɹ	ɪ	ŋ	s	ʊ	n	TɹVC.CVC	-NPA	dɹɪŋsʊn
dl	ɪ	ŋ	s	ʊ	p	TlVC.CVC	-NPA	dlɪŋsʊp
dɹ	ɪ	ŋ	s	ʊ	p	TɹVC.CVC	-NPA	dɹɪŋsʊp
dl	ɪ	ŋ	s	ʊ	s	TlVC.CVC	-NPA	dlɪŋsʊs
dɹ	ɪ	ŋ	s	ʊ	s	TɹVC.CVC	-NPA	dɹɪŋsʊs
dl	ɪ	p	t	ʊ	m	TlVC.CVC	+OVA	dlɪptʊm
dl	ɪ	p	t	ʊ	n	TlVC.CVC	+OVA	dlɪptʊn
dl	ɪ	p	t	ʊ	ŋ	TlVC.CVC	+OVA	dlɪptʊŋ
dl	ɪ	p	t	ʊ	s	TlVC.CVC	+OVA	dlɪptʊs
dl	ɪ	p	k	ʊ	n	TlVC.CVC	+OVA	dlɪpkʊn
dl	ɪ	p	k	ʊ	t	TlVC.CVC	+OVA	dlɪpkʊt
dl	ɪ	p	k	ʊ	s	TlVC.CVC	+OVA	dlɪpkʊs
dl	ɪ	p	b	ʊ	m	TlVC.CVC	-OVA	dlɪpbʊm
dl	ɪ	p	b	ʊ	n	TlVC.CVC	-OVA	dlɪpbʊn
dl	ɪ	p	g	ʊ	m	TlVC.CVC	-OVA	dlɪpgʊm
dl	ɪ	p	g	ʊ	n	TlVC.CVC	-OVA	dlɪpgʊn
dl	ɪ	p	g	ʊ	ŋ	TlVC.CVC	-OVA	dlɪpgʊŋ
dl	ɪ	p	g	ʊ	t	TlVC.CVC	-OVA	dlɪpgʊt
dl	ɪ	p	g	ʊ	k	TlVC.CVC	-OVA	dlɪpgʊk
dl	ɪ	p	g	ʊ	s	TlVC.CVC	-OVA	dlɪpgʊs
dl	ɪ	p	s	ʊ	m	TlVC.CVC	+OVA	dlɪpsʊm
dl	ɪ	p	s	ʊ	n	TlVC.CVC	+OVA	dlɪpsʊn
dl	ɪ	p	s	ʊ	ŋ	TlVC.CVC	+OVA	dlɪpsʊŋ
dl	ɪ	p	s	ʊ	s	TlVC.CVC	+OVA	dlɪpsʊs
dl	ɪ	t	p	ʊ	m	TlVC.CVC	+OVA	dlɪtpʊm
dɹ	ɪ	t	p	ʊ	m	TɹVC.CVC	+OVA	dɹɪtpʊm
dl	ɪ	t	p	ʊ	n	TlVC.CVC	+OVA	dlɪtpʊn
dɹ	ɪ	t	p	ʊ	n	TɹVC.CVC	+OVA	dɹɪtpʊn
dl	ɪ	t	p	ʊ	ŋ	TlVC.CVC	+OVA	dlɪtpʊŋ
dɹ	ɪ	t	p	ʊ	ŋ	TɹVC.CVC	+OVA	dɹɪtpʊŋ
dl	ɪ	t	p	ʊ	p	TlVC.CVC	+OVA	dlɪtpʊp
dɹ	ɪ	t	p	ʊ	p	TɹVC.CVC	+OVA	dɹɪtpʊp
dl	ɪ	t	p	ʊ	k	TlVC.CVC	+OVA	dlɪtpʊk
dɹ	ɪ	t	p	ʊ	k	TɹVC.CVC	+OVA	dɹɪtpʊk
dl	ɪ	t	k	ʊ	n	TlVC.CVC	+OVA	dlɪtkʊn
dɹ	ɪ	t	k	ʊ	n	TɹVC.CVC	+OVA	dɹɪtkʊn
dl	ɪ	t	k	ʊ	p	TlVC.CVC	+OVA	dlɪtkʊp
dɹ	ɪ	t	k	ʊ	p	TɹVC.CVC	+OVA	dɹɪtkʊp
dl	ɪ	t	k	ʊ	s	TlVC.CVC	+OVA	dlɪtkʊs
dɹ	ɪ	t	k	ʊ	s	TɹVC.CVC	+OVA	dɹɪtkʊs
dl	ɪ	t	b	ʊ	m	TlVC.CVC	-OVA	dlɪtbʊm
dɹ	ɪ	t	b	ʊ	m	TɹVC.CVC	-OVA	dɹɪtbʊm
dl	ɪ	t	b	ʊ	n	TlVC.CVC	-OVA	dlɪtbʊn
dɹ	ɪ	t	b	ʊ	n	TɹVC.CVC	-OVA	dɹɪtbʊn
dl	ɪ	t	b	ʊ	p	TlVC.CVC	-OVA	dlɪtbʊp
dɹ	ɪ	t	b	ʊ	p	TɹVC.CVC	-OVA	dɹɪtbʊp
dl	ɪ	t	g	ʊ	m	TlVC.CVC	-OVA	dlɪtgʊm
dɹ	ɪ	t	g	ʊ	m	TɹVC.CVC	-OVA	dɹɪtgʊm
dl	ɪ	t	g	ʊ	n	TlVC.CVC	-OVA	dlɪtgʊn
dɹ	ɪ	t	g	ʊ	n	TɹVC.CVC	-OVA	dɹɪtgʊn
dl	ɪ	t	g	ʊ	ŋ	TlVC.CVC	-OVA	dlɪtgʊŋ
dɹ	ɪ	t	g	ʊ	ŋ	TɹVC.CVC	-OVA	dɹɪtgʊŋ
dl	ɪ	t	g	ʊ	k	TlVC.CVC	-OVA	dlɪtgʊk
dɹ	ɪ	t	g	ʊ	k	TɹVC.CVC	-OVA	dɹɪtgʊk
dl	ɪ	t	g	ʊ	s	TlVC.CVC	-OVA	dlɪtgʊs
dɹ	ɪ	t	g	ʊ	s	TɹVC.CVC	-OVA	dɹɪtgʊs
dl	ɪ	t	s	ʊ	m	TlVC.CVC	+OVA	dlɪtsʊm
dɹ	ɪ	t	s	ʊ	m	TɹVC.CVC	+OVA	dɹɪtsʊm
dl	ɪ	t	s	ʊ	n	TlVC.CVC	+OVA	dlɪtsʊn
dɹ	ɪ	t	s	ʊ	n	TɹVC.CVC	+OVA	dɹɪtsʊn
dl	ɪ	t	s	ʊ	ŋ	TlVC.CVC	+OVA	dlɪtsʊŋ
dɹ	ɪ	t	s	ʊ	ŋ	TɹVC.CVC	+OVA	dɹɪtsʊŋ
dl	ɪ	t	s	ʊ	p	TlVC.CVC	+OVA	dlɪtsʊp
dɹ	ɪ	t	s	ʊ	p	TɹVC.CVC	+OVA	dɹɪtsʊp
dl	ɪ	t	s	ʊ	s	TlVC.CVC	+OVA	dlɪtsʊs
dɹ	ɪ	t	s	ʊ	s	TɹVC.CVC	+OVA	dɹɪtsʊs
dl	ɪ	k	p	ʊ	m	TlVC.CVC	+OVA	dlɪkpʊm
dɹ	ɪ	k	p	ʊ	m	TɹVC.CVC	+OVA	dɹɪkpʊm
dl	ɪ	k	p	ʊ	n	TlVC.CVC	+OVA	dlɪkpʊn
dɹ	ɪ	k	p	ʊ	n	TɹVC.CVC	+OVA	dɹɪkpʊn
dl	ɪ	k	p	ʊ	ŋ	TlVC.CVC	+OVA	dlɪkpʊŋ
dɹ	ɪ	k	p	ʊ	ŋ	TɹVC.CVC	+OVA	dɹɪkpʊŋ
dl	ɪ	k	p	ʊ	p	TlVC.CVC	+OVA	dlɪkpʊp
dɹ	ɪ	k	p	ʊ	p	TɹVC.CVC	+OVA	dɹɪkpʊp
dl	ɪ	k	t	ʊ	m	TlVC.CVC	+OVA	dlɪktʊm
dɹ	ɪ	k	t	ʊ	m	TɹVC.CVC	+OVA	dɹɪktʊm
dl	ɪ	k	t	ʊ	n	TlVC.CVC	+OVA	dlɪktʊn
dɹ	ɪ	k	t	ʊ	n	TɹVC.CVC	+OVA	dɹɪktʊn
dl	ɪ	k	t	ʊ	ŋ	TlVC.CVC	+OVA	dlɪktʊŋ
dɹ	ɪ	k	t	ʊ	ŋ	TɹVC.CVC	+OVA	dɹɪktʊŋ
dl	ɪ	k	t	ʊ	s	TlVC.CVC	+OVA	dlɪktʊs
dɹ	ɪ	k	t	ʊ	s	TɹVC.CVC	+OVA	dɹɪktʊs
dl	ɪ	k	b	ʊ	m	TlVC.CVC	-OVA	dlɪkbʊm
dɹ	ɪ	k	b	ʊ	m	TɹVC.CVC	-OVA	dɹɪkbʊm
dl	ɪ	k	b	ʊ	n	TlVC.CVC	-OVA	dlɪkbʊn
dɹ	ɪ	k	b	ʊ	n	TɹVC.CVC	-OVA	dɹɪkbʊn
